date, pm25, pm10, o3, no2, so2, co
2018/10/5, 24, 24, 18, 10, 1, 2
2018/10/6, 20, 19, 29, 8, , 2
2018/10/7, 16, 21, 31, 10, 1, 3
2018/10/8, 28, 22, 9, 13, 1, 
2018/10/9, 25, 18, 15, 7, 1, 2
2018/10/10, 21, 26, 17, 7, 2, 1
2018/10/11, 25, 18, 18, 7, 1, 1
2018/10/12, 21, 15, 20, 9, 1, 2
2018/10/13, 15, 15, 26, 8, 1, 1
2018/10/14, 15, 13, 25, 10, , 1
2018/10/15, 17, 13, 24, 5, 1, 1
2018/10/16, 17, 11, 22, 9, , 1
2018/10/17, 16, 7, 25, 7, , 1
2018/10/18, 9, 7, 17, 8, , 1
2018/10/19, 6, 9, 28, 9, 1, 2
2018/10/20, 9, 18, 22, 5, 2, 1
2018/10/21, 21, 12, 21, 7, 2, 1
2018/10/22, 22, 15, 27, 7, 1, 1
2018/10/23, 17, 23, 19, 7, 2, 1
2018/10/24, 25, 23, 19, 8, 4, 1
2018/10/25, 25, 19, 21, 10, 1, 1
2018/10/26, 19, 13, 18, 9, 1, 1
2018/10/27, 18, 14, 18, 4, 2, 1
2018/10/28, 14, 19, 22, 4, , 1
2018/10/29, 25, 25, 20, 9, , 
2018/10/30, 23, 22, 28, 11, 1, 2
2018/10/31, 22, 18, 15, 10, , 1
2018/11/1, 24, 29, 30, 17, 1, 3
2018/11/2, 22, 24, 27, 8, 1, 2
2018/11/3, 32, 22, 19, 3, 1, 1
2018/11/4, 39, 15, 21, 4, 2, 2
2018/11/5, 34, 13, 26, 10, 1, 2
2018/11/6, 23, 7, 21, 6, 1, 1
2018/11/7, 19, 12, 15, 4, 1, 1
2018/11/8, 16, 9, 18, 5, , 
2018/11/9, 6, 9, 17, 10, 1, 1
2018/11/10, 5, 12, 20, 6, 2, 1
2018/11/11, 7, 15, 21, 5, , 1
2018/11/12, 10, 17, 29, 11, 1, 2
2018/11/13, 12, 29, 33, 15, 1, 2
2018/11/14, 22, 9, 16, 8, 1, 1
2018/11/15, 15, 16, 16, 5, , 
2018/11/16, 11, 15, 20, 6, 2, 1
2018/11/17, 12, 15, 20, 6, , 1
2018/11/18, 12, 13, 28, 4, 1, 1
2018/11/19, 12, 16, 31, 7, , 1
2018/11/20, 13, 20, 25, 10, , 1
2018/11/21, 14, 10, 19, 5, 2, 1
2018/11/22, 9, 15, 18, 4, , 1
2018/11/23, 3, 11, 15, 4, 1, 1
2018/11/24, 4, 14, 14, 2, 2, 1
2018/11/25, 11, 9, 16, 3, 2, 
2018/11/26, 5, 14, 16, 7, 1, 1
2018/11/27, 7, 18, 16, 6, 1, 1
2018/11/28, 12, 17, 13, 5, 2, 1
2018/11/29, 8, 10, 13, 5, 1, 
2018/11/30, 5, 12, 16, 7, 1, 1
2018/12/1, 8, 12, 27, 6, , 1
2018/12/2, 6, 14, 17, 2, 1, 1
2018/12/6, 9, 24, 36, 10, 1, 1
